"AlertStatusId","Author","CategoryId","ChangeStatusId","CommonName","CreatedBy","CreatedDate","Guid","Id","IsGraded","IsInRevision","IsPublished","IsValid","ModifiedBy","ModifiedDate","ScientificName","SortOrder","ValidFromDate","ValidToDate"
2,"Kyrki, 1988",11,-2,"raspmalar",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001244",2001244,FALSE,FALSE,TRUE,FALSE,876,2014-12-22 10:24:14,"Wockidae",0,1763-02-08 00:00:00,2014-09-15 13:14:49
2,NA,11,-2,"sprötflyn",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001264",2001264,FALSE,FALSE,TRUE,FALSE,876,2014-09-04 12:36:00,"Herminiidae",0,1763-02-08 00:00:00,2014-09-03 15:50:47
2,NA,11,-2,"hornmalar",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001221",2001221,FALSE,FALSE,TRUE,FALSE,876,2014-09-04 12:36:00,"Ochsenheimeriidae",0,1763-02-08 00:00:00,2014-09-04 10:33:22
0,"(Linnaeus, 1758)",17,0,"skogsvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201018",201018,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Erynnis tages",38604,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Schrank, 1801",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000509",1000509,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Erynnis",38603,1763-02-08 00:00:00,2447-08-01 00:00:00
2,"(Rambur, 1839)",17,-2,"fingerörtvisslare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:215512",215512,FALSE,FALSE,TRUE,FALSE,1,2004-03-19 00:00:00,"Pyrgus serratulae",0,1763-02-08 00:00:00,2009-03-17 00:00:00
2,NA,17,-2,"fingerörtsvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201024",201024,FALSE,FALSE,TRUE,FALSE,1,2004-03-08 00:00:00,"Pyrgus serratukae",0,1763-02-08 00:00:00,2009-03-17 00:00:00
0,"(Hübner, 1803)",18,0,"kattunvisslare",1,2010-03-29 00:00:00,"urn:lsid:dyntaxa.se:Taxon:258989",258989,FALSE,TRUE,TRUE,TRUE,1,2010-03-29 00:00:00,"Pyrgus alveus alveus",38607,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"E.Strand, 1903",18,0,NA,1,2012-01-24 00:00:00,"urn:lsid:dyntaxa.se:Taxon:266944",266944,FALSE,TRUE,TRUE,TRUE,1,2012-01-24 00:00:00,"Pyrgus alveus scandinavicus",38608,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1803)",17,0,"kattunvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:101688",101688,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus alveus",38606,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Oberthür, 1910)",17,0,"backvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:101689",101689,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus armoricanus",38609,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"smultronvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201019",201019,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus malvae",38610,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Wallengren, 1853)",17,0,"blomvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201022",201022,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus andromedae",38611,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Rambur, 1839)",17,0,"myrvisslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201023",201023,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus centaureae",38612,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Rambur, 1839)",17,2,"fingerörtvisslare",1,2009-03-17 00:00:00,"urn:lsid:dyntaxa.se:Taxon:250450",250450,FALSE,TRUE,TRUE,TRUE,1,2009-03-17 00:00:00,"Pyrgus serratulae",38613,2009-03-17 00:00:00,2447-08-01 00:00:00
0,"Hübner, 1819",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000510",1000510,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Pyrgus",38605,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Burmeister, 1878",12,0,"visslare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000492",1000492,FALSE,TRUE,TRUE,TRUE,876,2014-06-17 16:15:57,"Pyrginae",38602,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Lingonblad, 1944)",18,0,NA,1,2010-03-29 00:00:00,"urn:lsid:dyntaxa.se:Taxon:259034",259034,FALSE,TRUE,TRUE,TRUE,1,2010-03-29 00:00:00,"Carterocephalus palaemon borealis",38617,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Pallas, 1771)",17,0,"gulfläckig glanssmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201026",201026,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Carterocephalus palaemon",38616,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Meigen, 1829)",17,0,"svartfläckig glanssmygare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:215513",215513,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Carterocephalus silvicola",38618,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Lederer, 1852",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000511",1000511,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Carterocephalus",38615,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Pallas, 1771)",17,0,"spegelsmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201027",201027,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Heteropterus morpheus",38620,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Duméril, 1806",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000512",1000512,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Heteropterus",38619,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Aurivillius, 1925",12,0,"glanssmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000493",1000493,FALSE,TRUE,TRUE,TRUE,876,2014-06-17 16:15:57,"Heteropterinae",38614,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Ochsenheimer, 1808)",17,0,"mindre tåtelsmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201028",201028,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Thymelicus lineola",38623,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Poda, 1761)",17,0,"större tåtelsmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201029",201029,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Thymelicus sylvestris",38624,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Hübner, 1819",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000513",1000513,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Thymelicus",38622,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Staudinger, 1861",18,0,"fjällsilversmygare",1,2005-01-29 00:00:00,"urn:lsid:dyntaxa.se:Taxon:232265",232265,FALSE,TRUE,TRUE,TRUE,1,2005-01-29 00:00:00,"Hesperia comma catena",38627,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",18,0,NA,1,2009-02-04 00:00:00,"urn:lsid:dyntaxa.se:Taxon:250162",250162,FALSE,TRUE,TRUE,TRUE,1,2009-02-04 00:00:00,"Hesperia comma comma",38628,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"silversmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:101070",101070,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Hesperia comma",38626,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Fabricius, 1793",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000514",1000514,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Hesperia",38625,1763-02-08 00:00:00,2447-08-01 00:00:00
2,"(Turati, 1905)",17,-2,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:215514",215514,FALSE,FALSE,TRUE,FALSE,1,2004-03-19 00:00:00,"Ochlodes faunus",0,1763-02-08 00:00:00,2008-09-22 00:00:00
0,"(Esper, 1778)",17,2,"ängssmygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:201031",201031,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Ochlodes sylvanus",38630,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Scudder, 1872",14,0,NA,1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000515",1000515,FALSE,TRUE,TRUE,TRUE,1,2004-03-08 00:00:00,"Ochlodes",38629,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Latreille, 1809",12,0,"smygare",1,2004-03-08 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1000494",1000494,FALSE,TRUE,TRUE,TRUE,876,2014-06-17 16:15:57,"Hesperiinae",38621,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Latreille, 1809",11,0,"tjockhuvuden",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001250",2001250,FALSE,TRUE,TRUE,TRUE,876,2014-12-22 10:24:14,"Hesperiidae",38601,1763-02-08 00:00:00,2447-08-01 00:00:00
2,"Latreille, 1809",10,-2,"tjockhuvudfjärilar",1,2005-03-29 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2002975",2002975,FALSE,FALSE,TRUE,FALSE,876,2014-12-22 10:24:14,"Hesperioidea",0,1763-02-08 00:00:00,2014-09-12 14:38:55
0,"(Denis & Schiffermüller, 1775)",17,0,"större kornellmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213890",213890,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Antispila metallella",35851,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Fischer von Röslerstamm, 1843)",17,0,"mindre kornellmal",1,2009-03-12 00:00:00,"urn:lsid:dyntaxa.se:Taxon:250430",250430,FALSE,TRUE,TRUE,TRUE,1,2009-03-12 00:00:00,"Antispila treitschkiella",35852,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Hübner, 1825",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003672",1003672,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Antispila",35850,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Haworth, 1828)",17,0,"ekbladhålmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213891",213891,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Heliozela sericiella",35854,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Stainton, 1851)",17,0,"albladhålmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213892",213892,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Heliozela resplendella",35855,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Sorhagen, 1885",17,0,"björkbladhålmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213893",213893,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Heliozela hammoniella",35856,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Herrich-Schäffer, 1853",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003673",1003673,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Heliozela",35853,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Heinemann & Wocke, 1877",11,0,"bladhålmalar",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001208",2001208,FALSE,TRUE,TRUE,TRUE,1,2004-01-20 00:00:00,"Heliozelidae",35849,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1819)",17,0,"ängsväddsantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:101382",101382,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora cupriacella",35859,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Poda, 1761)",17,0,"åkerväddsantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:102471",102471,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora metallica",35860,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"kärrantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:102472",102472,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora minimella",35861,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"lövskogsantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213894",213894,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora degeerella",35862,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Staudinger, 1892)",17,0,"sibirisk antennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213895",213895,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora amatella",35863,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Walker, 1863)",17,0,"dvärgbjörksantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213896",213896,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora bellela",35864,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Duponchel, 1839)",17,0,"alvarantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213900",213900,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora dumerilella",35865,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Zeller, 1839)",17,0,"barrantennmal",1,2006-05-11 00:00:00,"urn:lsid:dyntaxa.se:Taxon:233224",233224,FALSE,TRUE,TRUE,TRUE,1,2006-05-11 00:00:00,"Nemophora congruella",35866,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1813)",17,0,"fläckantennmal",1,2006-05-11 00:00:00,"urn:lsid:dyntaxa.se:Taxon:233225",233225,FALSE,TRUE,TRUE,TRUE,1,2006-05-11 00:00:00,"Nemophora ochsenheimerella",35867,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Hoffmannsegg, 1798",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003674",1003674,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nemophora",35858,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"ekantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213901",213901,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Adela reaumurella",35869,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"videantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213902",213902,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Adela cuprella",35870,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Scopoli, 1763)",17,0,"buskantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213903",213903,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Adela croesella",35871,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"purpurantennmal",1,2006-05-11 00:00:00,"urn:lsid:dyntaxa.se:Taxon:233226",233226,FALSE,TRUE,TRUE,TRUE,1,2006-05-11 00:00:00,"Adela violella",35872,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Latreille, 1796",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003675",1003675,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Adela",35868,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Nielsen & Johansson, 1980",17,0,"fjällantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213904",213904,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Cauchas breviantennella",35874,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"dvärgantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213905",213905,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Cauchas fibulella",35875,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Scopoli, 1763)",17,0,"bräsmeantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213906",213906,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Cauchas rufimitrella",35876,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Treitschke, 1833)",17,0,"rödhuvad antennmal",1,2006-05-11 00:00:00,"urn:lsid:dyntaxa.se:Taxon:233227",233227,FALSE,TRUE,TRUE,TRUE,1,2006-05-11 00:00:00,"Cauchas rufifrontella",35877,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Zeller, 1839",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003676",1003676,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Cauchas",35873,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(de Villers, 1789)",17,0,"bokantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:101381",101381,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon adansoniellus",35879,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"bronsantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213907",213907,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon pilellus",35880,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Zeller, 1839",17,0,"gulaktig antennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213908",213908,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon schwarziellus",35881,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Zeller, 1878)",17,0,"sorgantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213909",213909,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon magnus",35882,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1813)",17,0,"bredvingad antennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213911",213911,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon metaxellus",35883,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"vårantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213912",213912,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon swammerdamellus",35884,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Clerck, 1759)",17,0,"barrskogsantennmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213913",213913,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon robertellus",35885,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Zeller, 1839",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003677",1003677,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Nematopogon",35878,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Bruand, 1850",11,0,"antennmalar",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001209",2001209,FALSE,TRUE,TRUE,TRUE,876,2014-12-22 10:24:13,"Adelidae",35857,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Herrich-Schäffer, 1854)",17,0,"vinbärsbladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:102375",102375,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Alloclemensia mesospilella",35888,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Schmidt-Nielsen, 1981",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003679",1003679,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Alloclemensia",35887,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Haworth, 1828",17,0,"blek kambladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213924",213924,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria pectinea",35890,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"mörk kambladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213925",213925,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria masculella",35891,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Zetterstedt, 1839)",17,0,"storfläckig bladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213926",213926,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria vetulella",35892,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Zetterstedt, 1839)",17,0,"tajgabladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213927",213927,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria circulella",35893,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1796)",17,0,"blåbärsbladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213928",213928,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria oehlmanniella",35894,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"smultronbladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213929",213929,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria praelatella",35895,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Zeller, 1839)",17,0,"bokbladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213930",213930,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria koerneriella",35896,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Haworth, 1828",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003680",1003680,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Incurvaria",35889,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Haworth, 1828)",17,0,"dvärgbladskärare",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213931",213931,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Phylloporia bistrigella",35898,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Heinemann, 1870",14,0,NA,1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:1003681",1003681,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Phylloporia",35897,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Spuler, 1898",11,0,"bladskärarmalar",1,2004-01-20 00:00:00,"urn:lsid:dyntaxa.se:Taxon:2001210",2001210,FALSE,TRUE,TRUE,TRUE,1,2004-01-20 00:00:00,"Incurvariidae",35886,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Rebel, 1889)",17,0,"östlig knoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:102457",102457,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia aeripennella",35901,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Lienig & Zeller, 1846)",17,0,"måbärsknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:102458",102458,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia redimitella",35902,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Clerck, 1759)",17,0,"vinbärsknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213914",213914,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia capitella",35903,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1817)",17,0,"mosseknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213915",213915,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia luzella",35904,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Linnaeus, 1758)",17,0,"hallonknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213916",213916,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia corticella",35905,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"Zeller, 1852",17,0,"rosenknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213917",213917,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia morosa",35906,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Hübner, 1817)",17,0,"blåhallonknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213918",213918,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia flavimitrella",35907,1763-02-08 00:00:00,2447-08-01 00:00:00
0,"(Denis & Schiffermüller, 1775)",17,0,"guldknoppmal",1,2004-03-19 00:00:00,"urn:lsid:dyntaxa.se:Taxon:213920",213920,FALSE,TRUE,TRUE,TRUE,1,2004-03-19 00:00:00,"Lampronia rupella",35908,1763-02-08 00:00:00,2447-08-01 00:00:00
